continent,location,date,total_cases,new_cases_smoothed,total_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million
Europe,Belgium,2020-12-01,579212.0,2487.0,16786.0,121.14299999999999,49976.807,1448.366
Europe,Belgium,2020-12-02,582252.0,2469.286,16911.0,119.14299999999999,50239.111,1459.151
Europe,Belgium,2020-12-03,584857.0,2475.0,17033.0,116.286,50463.880999999994,1469.6779999999999
Europe,Belgium,2020-12-04,587439.0,2372.857,17142.0,114.714,50686.666,1479.0829999999999
Europe,Belgium,2020-12-05,589942.0,2213.429,17254.0,113.286,50902.636,1488.746
Europe,Belgium,2020-12-06,591756.0,2165.286,17320.0,110.429,51059.155,1494.441
Europe,Belgium,2020-12-07,592615.0,2181.429,17386.0,105.85700000000001,51133.273,1500.136
Europe,Belgium,2020-12-08,594572.0,2194.286,17507.0,103.0,51302.130999999994,1510.576
Europe,Belgium,2020-12-09,597643.0,2198.714,17603.0,98.85700000000001,51567.11,1518.86
Europe,Belgium,2020-12-10,600397.0,2220.0,17692.0,94.14299999999999,51804.736,1526.539
Europe,Belgium,2020-12-11,600397.0,1851.1429999999998,17692.0,78.571,51804.736,1526.539
Europe,Belgium,2020-12-12,603159.0,1888.1429999999998,17792.0,76.857,52043.053,1535.1670000000001
Europe,Belgium,2020-12-13,608137.0,2340.143,17951.0,90.14299999999999,52472.575,1548.8870000000002
Europe,Belgium,2020-12-14,609211.0,2370.857,18054.0,95.429,52565.245,1557.774
Europe,Belgium,2020-12-15,611422.0,2407.143,18178.0,95.85700000000001,52756.019,1568.473
Europe,Belgium,2020-12-16,615058.0,2487.857,18278.0,96.429,53069.748,1577.101
Europe,Belgium,2020-12-17,618204.0,2543.857,18371.0,97.0,53341.198,1585.126
Europe,Belgium,2020-12-18,621039.0,2948.857,18455.0,109.0,53585.812999999995,1592.374
Europe,Belgium,2020-12-19,623760.0,2943.0,18545.0,107.571,53820.593,1600.139
Europe,Croatia,2020-02-25,1.0,,,,0.244,
Europe,Croatia,2020-02-26,3.0,,,,0.731,
Europe,Croatia,2020-02-27,3.0,,,,0.731,
Europe,Croatia,2020-02-28,5.0,,,,1.218,
Europe,Croatia,2020-02-29,6.0,,,,1.462,
Europe,Croatia,2020-03-01,7.0,,,,1.705,
Europe,Croatia,2020-03-02,7.0,0.857,,0.0,1.705,
Europe,Croatia,2020-03-03,9.0,1.143,,0.0,2.1919999999999997,
Europe,Croatia,2020-03-04,10.0,1.0,,0.0,2.436,
Europe,Croatia,2020-03-05,10.0,1.0,,0.0,2.436,
Europe,Croatia,2020-03-06,11.0,0.857,,0.0,2.679,
Europe,Croatia,2020-03-07,12.0,0.857,,0.0,2.923,
Europe,Croatia,2020-03-08,12.0,0.7140000000000001,,0.0,2.923,
Europe,Croatia,2020-03-09,12.0,0.7140000000000001,,0.0,2.923,
Europe,Croatia,2020-03-10,14.0,0.7140000000000001,,0.0,3.41,
Europe,Croatia,2020-03-11,19.0,1.286,,0.0,4.628,
Europe,Croatia,2020-03-12,19.0,1.286,,0.0,4.628,
Europe,Croatia,2020-03-13,32.0,3.0,,0.0,7.795,
Europe,Croatia,2020-03-14,38.0,3.714,,0.0,9.256,
Europe,Croatia,2020-03-15,49.0,5.2860000000000005,,0.0,11.936,
Europe,Croatia,2020-03-16,57.0,6.428999999999999,,0.0,13.885,
Europe,Croatia,2020-03-17,65.0,7.2860000000000005,,0.0,15.833,
Europe,Croatia,2020-03-18,81.0,8.857000000000001,,0.0,19.730999999999998,
Europe,Croatia,2020-03-19,105.0,12.286,1.0,0.0,25.576999999999998,0.244
Europe,Croatia,2020-03-20,128.0,13.714,1.0,0.0,31.179000000000002,0.244
Europe,Croatia,2020-03-21,206.0,24.0,1.0,0.0,50.178999999999995,0.244
Europe,Croatia,2020-03-22,254.0,29.285999999999998,1.0,0.0,61.872,0.244
Europe,Croatia,2020-03-23,315.0,36.857,1.0,0.0,76.73100000000001,0.244
Europe,Croatia,2020-03-24,382.0,45.286,1.0,0.0,93.051,0.244
Europe,Croatia,2020-03-25,442.0,51.571000000000005,1.0,0.0,107.667,0.244
Europe,Croatia,2020-03-26,495.0,55.714,3.0,0.28600000000000003,120.57700000000001,0.731
Europe,Croatia,2020-03-27,586.0,65.429,3.0,0.28600000000000003,142.743,0.731
Europe,Croatia,2020-03-28,657.0,64.429,5.0,0.5710000000000001,160.03799999999998,1.218
Europe,Croatia,2020-03-29,713.0,65.571,6.0,0.7140000000000001,173.679,1.462
Europe,Croatia,2020-03-30,790.0,67.857,6.0,0.7140000000000001,192.43599999999998,1.462
Europe,Croatia,2020-03-31,867.0,69.286,6.0,0.7140000000000001,211.192,1.462
Europe,Croatia,2020-04-01,963.0,74.429,6.0,0.7140000000000001,234.577,1.462
Europe,Croatia,2020-04-02,1011.0,73.714,7.0,0.5710000000000001,246.269,1.705
Europe,Croatia,2020-04-03,1079.0,70.429,8.0,0.7140000000000001,262.83299999999997,1.949
Europe,Croatia,2020-04-04,1126.0,67.0,12.0,1.0,274.282,2.923
Europe,Croatia,2020-04-05,1182.0,67.0,15.0,1.286,287.923,3.654
Europe,Croatia,2020-04-06,1222.0,61.714,16.0,1.429,297.666,3.897
Europe,Croatia,2020-04-07,1282.0,59.286,18.0,1.714,312.282,4.385
Europe,Croatia,2020-04-08,1343.0,54.286,19.0,1.857,327.14099999999996,4.628
Europe,Croatia,2020-04-09,1407.0,56.571000000000005,20.0,1.857,342.73,4.872
Europe,Croatia,2020-04-10,1495.0,59.428999999999995,21.0,1.857,364.166,5.115
Europe,Croatia,2020-04-11,1534.0,58.286,21.0,1.286,373.666,5.115
Europe,Croatia,2020-04-12,1600.0,59.714,23.0,1.143,389.74300000000005,5.603
Europe,Croatia,2020-04-13,1650.0,61.143,25.0,1.286,401.923,6.09
Europe,Croatia,2020-04-14,1704.0,60.286,31.0,1.857,415.07599999999996,7.551
Europe,Croatia,2020-04-15,1741.0,56.857,33.0,2.0,424.089,8.038
Europe,Croatia,2020-04-16,1791.0,54.857,35.0,2.1430000000000002,436.269,8.526
Europe,Croatia,2020-04-17,1814.0,45.571000000000005,36.0,2.1430000000000002,441.871,8.769
Europe,Croatia,2020-04-18,1832.0,42.571000000000005,39.0,2.571,446.256,9.5
Europe,Croatia,2020-04-19,1871.0,38.714,47.0,3.429,455.756,11.449000000000002
Europe,Croatia,2020-04-20,1881.0,33.0,47.0,3.1430000000000002,458.19199999999995,11.449000000000002
Europe,Croatia,2020-04-21,1908.0,29.143,48.0,2.4290000000000003,464.769,11.692
Europe,Croatia,2020-04-22,1950.0,29.857,48.0,2.1430000000000002,474.999,11.692
Europe,Croatia,2020-04-23,1981.0,27.143,50.0,2.1430000000000002,482.551,12.179
Europe,Croatia,2020-04-24,2009.0,27.857,51.0,2.1430000000000002,489.371,12.423
Europe,Croatia,2020-04-25,2016.0,26.285999999999998,54.0,2.1430000000000002,491.07599999999996,13.154000000000002
Europe,Croatia,2020-04-26,2030.0,22.714000000000002,55.0,1.143,494.48699999999997,13.397
Europe,Croatia,2020-04-27,2039.0,22.570999999999998,59.0,1.714,496.67900000000003,14.372
Europe,Croatia,2020-04-28,2047.0,19.857,63.0,2.1430000000000002,498.62800000000004,15.345999999999998
Europe,Croatia,2020-04-29,2062.0,16.0,67.0,2.714,502.281,16.32
Europe,Croatia,2020-04-30,2076.0,13.571,69.0,2.714,505.69199999999995,16.808
Europe,Croatia,2020-05-01,2085.0,10.857000000000001,75.0,3.429,507.884,18.269000000000002
Europe,Croatia,2020-05-02,2088.0,10.286,77.0,3.286,508.615,18.756
Europe,Croatia,2020-05-03,2096.0,9.429,79.0,3.429,510.564,19.244
Europe,Croatia,2020-05-04,2101.0,8.857000000000001,80.0,3.0,511.781,19.487000000000002
Europe,Croatia,2020-05-05,2112.0,9.286,83.0,2.8569999999999998,514.461,20.218
Europe,Croatia,2020-05-06,2119.0,8.142999999999999,85.0,2.571,516.1659999999999,20.705
Europe,Croatia,2020-05-07,2125.0,7.0,86.0,2.4290000000000003,517.628,20.949
Europe,Croatia,2020-05-08,2161.0,10.857000000000001,86.0,1.571,526.3969999999999,20.949
Europe,Croatia,2020-05-09,2176.0,12.571,87.0,1.429,530.0509999999999,21.191999999999997
Europe,Croatia,2020-05-10,2187.0,13.0,90.0,1.571,532.73,21.923000000000002
Europe,Croatia,2020-05-11,2196.0,13.571,91.0,1.571,534.922,22.166999999999998
Europe,Croatia,2020-05-12,2207.0,13.571,91.0,1.143,537.602,22.166999999999998
Europe,Croatia,2020-05-13,2213.0,13.429,94.0,1.286,539.063,22.897
Europe,Croatia,2020-05-14,2221.0,13.714,94.0,1.143,541.012,22.897
Europe,Croatia,2020-05-15,2222.0,8.714,95.0,1.286,541.256,23.141
Europe,Croatia,2020-05-16,2224.0,6.857,95.0,1.143,541.743,23.141
Europe,Croatia,2020-05-17,2226.0,5.571000000000001,95.0,0.7140000000000001,542.23,23.141
Europe,Croatia,2020-05-18,2228.0,4.571000000000001,95.0,0.5710000000000001,542.717,23.141
Europe,Croatia,2020-05-19,2232.0,3.571,96.0,0.7140000000000001,543.692,23.385
Europe,Croatia,2020-05-20,2234.0,3.0,96.0,0.28600000000000003,544.179,23.385
Europe,Croatia,2020-05-21,2237.0,2.286,97.0,0.429,544.91,23.628
Europe,Croatia,2020-05-22,2243.0,3.0,99.0,0.5710000000000001,546.371,24.115
Europe,Croatia,2020-05-23,2243.0,2.714,99.0,0.5710000000000001,546.371,24.115
Europe,Croatia,2020-05-24,2244.0,2.571,99.0,0.5710000000000001,546.615,24.115
Europe,Croatia,2020-05-25,2244.0,2.286,100.0,0.7140000000000001,546.615,24.359
Europe,Croatia,2020-05-26,2244.0,1.714,101.0,0.7140000000000001,546.615,24.603
Europe,Croatia,2020-05-27,2244.0,1.429,101.0,0.7140000000000001,546.615,24.603
Europe,Croatia,2020-05-28,2245.0,1.143,102.0,0.7140000000000001,546.8580000000001,24.846
Europe,Croatia,2020-05-29,2245.0,0.28600000000000003,103.0,0.5710000000000001,546.8580000000001,25.09
Europe,Croatia,2020-05-30,2246.0,0.429,103.0,0.5710000000000001,547.102,25.09
Europe,Croatia,2020-05-31,2246.0,0.28600000000000003,103.0,0.5710000000000001,547.102,25.09
Europe,Croatia,2020-06-01,2246.0,0.28600000000000003,103.0,0.429,547.102,25.09
Europe,Croatia,2020-06-02,2246.0,0.28600000000000003,103.0,0.28600000000000003,547.102,25.09
Europe,Croatia,2020-06-03,2246.0,0.28600000000000003,103.0,0.28600000000000003,547.102,25.09
Europe,Croatia,2020-06-04,2247.0,0.28600000000000003,103.0,0.14300000000000002,547.346,25.09
Europe,Croatia,2020-06-05,2247.0,0.28600000000000003,103.0,0.0,547.346,25.09
Europe,Croatia,2020-06-06,2247.0,0.14300000000000002,104.0,0.14300000000000002,547.346,25.333000000000002
Europe,Croatia,2020-06-07,2247.0,0.14300000000000002,104.0,0.14300000000000002,547.346,25.333000000000002
Europe,Croatia,2020-06-08,2247.0,0.14300000000000002,104.0,0.14300000000000002,547.346,25.333000000000002
Europe,Croatia,2020-06-09,2247.0,0.14300000000000002,106.0,0.429,547.346,25.82
Europe,Croatia,2020-06-10,2249.0,0.429,106.0,0.429,547.8330000000001,25.82
Europe,Croatia,2020-06-11,2249.0,0.28600000000000003,106.0,0.429,547.8330000000001,25.82
Europe,Croatia,2020-06-12,2249.0,0.28600000000000003,107.0,0.5710000000000001,547.8330000000001,26.064
Europe,Croatia,2020-06-13,2251.0,0.5710000000000001,107.0,0.429,548.32,26.064
Europe,Croatia,2020-06-14,2252.0,0.7140000000000001,107.0,0.429,548.563,26.064
Europe,Croatia,2020-06-15,2254.0,1.0,107.0,0.429,549.0509999999999,26.064
Europe,Croatia,2020-06-16,2255.0,1.143,107.0,0.14300000000000002,549.294,26.064
Europe,Croatia,2020-06-17,2258.0,1.286,107.0,0.14300000000000002,550.025,26.064
Europe,Croatia,2020-06-18,2269.0,2.8569999999999998,107.0,0.14300000000000002,552.7040000000001,26.064
Europe,Croatia,2020-06-19,2280.0,4.428999999999999,107.0,0.0,555.384,26.064
Europe,Croatia,2020-06-20,2299.0,6.857,107.0,0.0,560.012,26.064
Europe,Croatia,2020-06-21,2317.0,9.286,107.0,0.0,564.3969999999999,26.064
Europe,Croatia,2020-06-22,2336.0,11.714,107.0,0.0,569.025,26.064
Europe,Croatia,2020-06-23,2366.0,15.857000000000001,107.0,0.0,576.3330000000001,26.064
Europe,Croatia,2020-06-24,2388.0,18.570999999999998,107.0,0.0,581.692,26.064
Europe,Croatia,2020-06-25,2483.0,30.570999999999998,107.0,0.0,604.8330000000001,26.064
Europe,Croatia,2020-06-26,2539.0,37.0,107.0,0.0,618.474,26.064
Europe,Croatia,2020-06-27,2624.0,46.428999999999995,107.0,0.0,639.179,26.064
Europe,Croatia,2020-06-28,2691.0,53.428999999999995,107.0,0.0,655.4989999999999,26.064
Europe,Croatia,2020-06-29,2725.0,55.571000000000005,107.0,0.0,663.7810000000001,26.064
Europe,Croatia,2020-06-30,2777.0,58.714,107.0,0.0,676.448,26.064
Europe,Croatia,2020-07-01,2831.0,63.286,108.0,0.14300000000000002,689.602,26.308000000000003
Europe,Croatia,2020-07-02,2912.0,61.286,110.0,0.429,709.332,26.795
Europe,Croatia,2020-07-03,3008.0,67.0,112.0,0.7140000000000001,732.717,27.281999999999996
Europe,Croatia,2020-07-04,3094.0,67.143,113.0,0.857,753.666,27.526
Europe,Croatia,2020-07-05,3151.0,65.714,113.0,0.857,767.55,27.526
Europe,Croatia,2020-07-06,3220.0,70.714,113.0,0.857,784.3580000000001,27.526
Europe,Croatia,2020-07-07,3272.0,70.714,113.0,0.857,797.025,27.526
Europe,Croatia,2020-07-08,3325.0,70.571,114.0,0.857,809.935,27.769000000000002
Europe,Croatia,2020-07-09,3416.0,72.0,115.0,0.7140000000000001,832.102,28.013
Europe,Croatia,2020-07-10,3532.0,74.857,117.0,0.7140000000000001,860.3580000000001,28.5
Europe,Croatia,2020-07-11,3672.0,82.571,118.0,0.7140000000000001,894.46,28.744
Europe,Croatia,2020-07-12,3722.0,81.571,119.0,0.857,906.64,28.987
Europe,Croatia,2020-07-13,3775.0,79.286,119.0,0.857,919.55,28.987
Europe,Croatia,2020-07-14,3827.0,79.286,120.0,1.0,932.217,29.230999999999998
Europe,Croatia,2020-07-15,3953.0,89.714,120.0,0.857,962.909,29.230999999999998
Europe,Croatia,2020-07-16,4039.0,89.0,120.0,0.7140000000000001,983.8580000000001,29.230999999999998
Europe,Croatia,2020-07-17,4137.0,86.429,120.0,0.429,1007.73,29.230999999999998
Europe,Croatia,2020-07-18,4253.0,83.0,120.0,0.28600000000000003,1035.986,29.230999999999998
Europe,Croatia,2020-07-19,4345.0,89.0,120.0,0.14300000000000002,1058.396,29.230999999999998
Europe,Croatia,2020-07-20,4370.0,85.0,122.0,0.429,1064.486,29.718000000000004
Europe,Croatia,2020-07-21,4422.0,85.0,123.0,0.429,1077.153,29.962
Europe,Croatia,2020-07-22,4530.0,82.429,125.0,0.7140000000000001,1103.46,30.449
Europe,Croatia,2020-07-23,4634.0,85.0,128.0,1.143,1128.7939999999999,31.179000000000002
Europe,Croatia,2020-07-24,4715.0,82.571,128.0,1.143,1148.524,31.179000000000002
Europe,Croatia,2020-07-25,4792.0,77.0,133.0,1.857,1167.281,32.397
Europe,Croatia,2020-07-26,4857.0,73.143,136.0,2.286,1183.114,33.128
Europe,Croatia,2020-07-27,4881.0,73.0,139.0,2.4290000000000003,1188.96,33.859
Europe,Croatia,2020-07-28,4923.0,71.571,140.0,2.4290000000000003,1199.191,34.103
Europe,Croatia,2020-07-29,4993.0,66.143,141.0,2.286,1216.242,34.346
Europe,Croatia,2020-07-30,5071.0,62.428999999999995,144.0,2.286,1235.242,35.077
Europe,Croatia,2020-07-31,5139.0,60.571000000000005,145.0,2.4290000000000003,1251.806,35.32
Europe,Croatia,2020-08-01,5224.0,61.714,145.0,1.714,1272.511,35.32
Europe,Croatia,2020-08-02,5260.0,57.571000000000005,149.0,1.857,1281.281,36.295
Europe,Croatia,2020-08-03,5294.0,59.0,153.0,2.0,1289.563,37.269
Europe,Croatia,2020-08-04,5318.0,56.428999999999995,154.0,2.0,1295.4089999999999,37.513000000000005
Europe,Croatia,2020-08-05,5376.0,54.714,154.0,1.857,1309.537,37.513000000000005
Europe,Croatia,2020-08-06,5404.0,47.571000000000005,155.0,1.571,1316.3570000000002,37.756
Europe,Croatia,2020-08-07,5466.0,46.714,155.0,1.429,1331.46,37.756
Europe,Croatia,2020-08-08,5543.0,45.571000000000005,157.0,1.714,1350.2160000000001,38.244
Europe,Croatia,2020-08-09,5604.0,49.143,157.0,1.143,1365.075,38.244
Europe,Croatia,2020-08-10,5649.0,50.714,158.0,0.7140000000000001,1376.037,38.486999999999995
Europe,Croatia,2020-08-11,5740.0,60.286,160.0,0.857,1398.203,38.974000000000004
Europe,Croatia,2020-08-12,5870.0,70.571,160.0,0.857,1429.87,38.974000000000004
Europe,Croatia,2020-08-13,6050.0,92.286,161.0,0.857,1473.7160000000001,39.218
Europe,Croatia,2020-08-14,6258.0,113.14299999999999,163.0,1.143,1524.3829999999998,39.705
Europe,Croatia,2020-08-15,6420.0,125.286,165.0,1.143,1563.844,40.192
Europe,Croatia,2020-08-16,6571.0,138.143,166.0,1.286,1600.626,40.436
Europe,Croatia,2020-08-17,6656.0,143.857,166.0,1.143,1621.3310000000001,40.436
Europe,Croatia,2020-08-18,6855.0,159.286,166.0,0.857,1669.806,40.436
Europe,Croatia,2020-08-19,7074.0,172.0,168.0,1.143,1723.152,40.923
Europe,Croatia,2020-08-20,7329.0,182.71400000000003,168.0,1.0,1785.267,40.923
Europe,Croatia,2020-08-21,7594.0,190.857,169.0,0.857,1849.818,41.167
Europe,Croatia,2020-08-22,7900.0,211.429,170.0,0.7140000000000001,1924.3570000000002,41.41
Europe,Croatia,2020-08-23,8175.0,229.143,171.0,0.7140000000000001,1991.344,41.653999999999996
Europe,Croatia,2020-08-24,8311.0,236.429,173.0,1.0,2024.4720000000002,42.141000000000005
Europe,Croatia,2020-08-25,8530.0,239.28599999999997,175.0,1.286,2077.8179999999998,42.628
Europe,Croatia,2020-08-26,8888.0,259.143,175.0,1.0,2165.0229999999997,42.628
Europe,Croatia,2020-08-27,9192.0,266.143,177.0,1.286,2239.074,43.115
Europe,Croatia,2020-08-28,9549.0,279.286,180.0,1.571,2326.036,43.846000000000004
Europe,Croatia,2020-08-29,9861.0,280.143,183.0,1.857,2402.036,44.577
Europe,Croatia,2020-08-30,10123.0,278.286,184.0,1.857,2465.856,44.82
Europe,Croatia,2020-08-31,10269.0,279.714,186.0,1.857,2501.42,45.308
Europe,Croatia,2020-09-01,10414.0,269.143,187.0,1.714,2536.741,45.551
Europe,Croatia,2020-09-02,10725.0,262.42900000000003,191.0,2.286,2612.4970000000003,46.526
Europe,Croatia,2020-09-03,11094.0,271.714,194.0,2.4290000000000003,2702.381,47.256
Europe,Croatia,2020-09-04,11428.0,268.42900000000003,195.0,2.1430000000000002,2783.74,47.5
Europe,Croatia,2020-09-05,11739.0,268.286,197.0,2.0,2859.4970000000003,47.986999999999995
Europe,Croatia,2020-09-06,11964.0,263.0,198.0,2.0,2914.304,48.231
Europe,Croatia,2020-09-07,12081.0,258.857,201.0,2.1430000000000002,2942.804,48.961000000000006
Europe,Croatia,2020-09-08,12285.0,267.286,203.0,2.286,2992.4959999999996,49.449
Europe,Croatia,2020-09-09,12626.0,271.57099999999997,206.0,2.1430000000000002,3075.56,50.178999999999995
Europe,Croatia,2020-09-10,12917.0,260.42900000000003,208.0,2.0,3146.445,50.667
Europe,Croatia,2020-09-11,13107.0,239.857,211.0,2.286,3192.7270000000003,51.397
Europe,Croatia,2020-09-12,13368.0,232.71400000000003,218.0,3.0,3256.304,53.103
Europe,Croatia,2020-09-13,13533.0,224.143,224.0,3.714,3296.4959999999996,54.56399999999999
Europe,Croatia,2020-09-14,13598.0,216.71400000000003,227.0,3.714,3312.329,55.295
Europe,Croatia,2020-09-15,13749.0,209.143,230.0,3.8569999999999998,3349.111,56.026
Europe,Croatia,2020-09-16,14029.0,200.429,236.0,4.2860000000000005,3417.316,57.486999999999995
Europe,Croatia,2020-09-17,14279.0,194.571,238.0,4.2860000000000005,3478.2140000000004,57.974
Europe,Croatia,2020-09-18,14513.0,200.857,244.0,4.7139999999999995,3535.2140000000004,59.43600000000001
Europe,Croatia,2020-09-19,14725.0,193.857,244.0,3.714,3586.855,59.43600000000001
Europe,Croatia,2020-09-20,14922.0,198.429,248.0,3.429,3634.842,60.41
Europe,Croatia,2020-09-21,14992.0,199.143,253.0,3.714,3651.893,61.628
Europe,Croatia,2020-09-22,15136.0,198.143,255.0,3.571,3686.97,62.115
Europe,Croatia,2020-09-23,15340.0,187.28599999999997,257.0,3.0,3736.6620000000003,62.602
Europe,Croatia,2020-09-24,15572.0,184.71400000000003,261.0,3.286,3793.175,63.577
Europe,Croatia,2020-09-25,15795.0,183.143,266.0,3.1430000000000002,3847.495,64.795
Europe,Croatia,2020-09-26,16007.0,183.143,269.0,3.571,3899.136,65.52600000000001
Europe,Croatia,2020-09-27,16197.0,182.143,272.0,3.429,3945.4179999999997,66.256
Europe,Croatia,2020-09-28,16245.0,179.0,272.0,2.714,3957.111,66.256
Europe,Croatia,2020-09-29,16380.0,177.71400000000003,275.0,2.8569999999999998,3989.995,66.987
Europe,Croatia,2020-09-30,16593.0,179.0,280.0,3.286,4041.88,68.205
Europe,Croatia,2020-10-01,16827.0,179.28599999999997,284.0,3.286,4098.88,69.179
Europe,Croatia,2020-10-02,17160.0,195.0,291.0,3.571,4179.995,70.885
Europe,Croatia,2020-10-03,17401.0,199.143,293.0,3.429,4238.7,71.372
Europe,Croatia,2020-10-04,17659.0,208.857,298.0,3.714,4301.545999999999,72.59
Europe,Croatia,2020-10-05,17797.0,221.71400000000003,300.0,4.0,4335.162,73.077
Europe,Croatia,2020-10-06,18084.0,243.429,304.0,4.143,4405.072,74.051
Europe,Croatia,2020-10-07,18447.0,264.857,309.0,4.143,4493.495,75.26899999999999
Europe,Croatia,2020-10-08,18989.0,308.857,310.0,3.714,4625.52,75.513
Europe,Croatia,2020-10-09,19446.0,326.57099999999997,313.0,3.1430000000000002,4736.840999999999,76.243
Europe,Croatia,2020-10-10,19932.0,361.57099999999997,317.0,3.429,4855.225,77.218
Europe,Croatia,2020-10-11,20440.0,397.286,324.0,3.714,4978.968,78.923
Europe,Croatia,2020-10-12,20621.0,403.42900000000003,327.0,3.8569999999999998,5023.058,79.654
Europe,Croatia,2020-10-13,20993.0,415.57099999999997,330.0,3.714,5113.673,80.385
Europe,Croatia,2020-10-14,21741.0,470.57099999999997,334.0,3.571,5295.878000000001,81.359
Europe,Croatia,2020-10-15,22534.0,506.42900000000003,344.0,4.857,5489.045,83.795
Europe,Croatia,2020-10-16,23665.0,602.714,345.0,4.571000000000001,5764.544,84.038
Europe,Croatia,2020-10-17,24761.0,689.857,355.0,5.428999999999999,6031.519,86.47399999999999
Europe,Croatia,2020-10-18,25580.0,734.2860000000001,363.0,5.571000000000001,6231.018,88.42299999999999
Europe,Croatia,2020-10-19,25973.0,764.571,374.0,6.7139999999999995,6326.749,91.102
Europe,Croatia,2020-10-20,26863.0,838.571,382.0,7.428999999999999,6543.544,93.051
Europe,Croatia,2020-10-21,28287.0,935.143,393.0,8.429,6890.415,95.73100000000001
Europe,Croatia,2020-10-22,29850.0,1045.143,406.0,8.857000000000001,7271.145,98.897
Europe,Croatia,2020-10-23,31717.0,1150.286,413.0,9.714,7725.927,100.602
Europe,Croatia,2020-10-24,33959.0,1314.0,429.0,10.571,8272.054,104.5
Europe,Croatia,2020-10-25,36380.0,1542.8570000000002,437.0,10.571,8861.784,106.449
Europe,Croatia,2020-10-26,37208.0,1605.0,452.0,11.142999999999999,9063.476,110.102
Europe,Croatia,2020-10-27,38621.0,1679.714,470.0,12.571,9407.668,114.48700000000001
Europe,Croatia,2020-10-28,40999.0,1816.0,493.0,14.286,9986.924,120.09
